OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACIL,RACK_CAPAC,DELINEATOR,FINISH_TYP,SURFACE_TY,INSTALL_DA,MOUNT_TYPE,COLOR,MANUFACTUR,MODEL_TYPE,CONDITION,ASSET_COND,CONDITION_,LATITUDE,LONGITUDE,Rack Location
516688,516688,16,4542,271,34,BKR-525,BKR,3RD AVE W 0040 BLOCK W SIDE ( 241) 125 FT S/O W REPUBLICAN ST,SGL,2,False,GALV,PCC,2000-11-12T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6229,-122.3608,"{'latitude': '47.6229', 'longitude': '-122.3608', 'needs_recoding': False}"
516689,516689,16,1957,215,27,BKR-2635,BKR,14TH AVE S 0870 BLOCK E SIDE ( 192) 72 FT N/O S TRENTON ST,SGL,2,False,GALV,PCC,2009-08-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-11T00:00:00,47.525,-122.3148,"{'latitude': '47.525', 'longitude': '-122.3148', 'needs_recoding': False}"
516690,516690,16,1957,186,27,BKR-2636,BKR,14TH AVE S 0870 BLOCK E SIDE ( 163) 101 FT N/O S TRENTON ST,SGL,2,False,GALV,PCC,2009-08-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-11T00:00:00,47.5251,-122.3148,"{'latitude': '47.5251', 'longitude': '-122.3148', 'needs_recoding': False}"
516691,516691,16,1957,114,-27,BKR-778,BKR,14TH AVE S 0870 BLOCK W SIDE (  91) 91 FT S/O S DONOVAN ST,SGL,2,False,GALV,PCC,2009-04-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-11T00:00:00,47.5253,-122.315,"{'latitude': '47.5253', 'longitude': '-122.315', 'needs_recoding': False}"
516692,516692,16,1958,63,27,BKR-2634,BKR,14TH AVE S 0880 BLOCK E SIDE (  40) 40 FT S/O S TRENTON ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-11T00:00:00,47.5246,-122.3148,"{'latitude': '47.5246', 'longitude': '-122.3148', 'needs_recoding': False}"
516693,516693,16,1958,94,-27,BKR-779,BKR,14TH AVE S 0880 BLOCK W SIDE (  71) 71 FT S/O S TRENTON ST,SGL,2,False,GALV,PCC,2009-04-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.5245,-122.3151,"{'latitude': '47.5245', 'longitude': '-122.3151', 'needs_recoding': False}"
516694,516694,16,3590,247,-39,BKR-1876,BKR,24TH AVE NW 0550 BLOCK E SIDE ( 225) 33 FT S/O NW 56TH ST,SGL,2,False,GALV,PCC,2009-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-07-31T00:00:00,47.6694,-122.3874,"{'latitude': '47.6694', 'longitude': '-122.3874', 'needs_recoding': False}"
516695,516695,16,3017,40,-34,BKR-894,BKR,20TH AVE NW 0540 BLOCK E SIDE (  10) 10 FT N/O RUSSELL AVE NW,SGL,2,False,GALV,PCC,2009-04-16T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.668,-122.382,"{'latitude': '47.668', 'longitude': '-122.382', 'needs_recoding': False}"
516696,516696,16,3018,163,-42,BKR-2323,BKR,20TH AVE NW 0550 BLOCK E SIDE ( 143) 107 FT S/O NW 56TH ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-31T00:00:00,47.6691,-122.382,"{'latitude': '47.6691', 'longitude': '-122.382', 'needs_recoding': False}"
516697,516697,16,2929,45,17,BKR-1415,BKR,20TH AVE 0010 BLOCK W SIDE (  32) 32 FT N/O E YESLER WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-23T00:00:00,47.6018,-122.3064,"{'latitude': '47.6018', 'longitude': '-122.3064', 'needs_recoding': False}"
516698,516698,16,2956,167,-17,BKR-276,BKR,20TH AVE E 0240 BLOCK E SIDE ( 154) 86 FT S/O E CALHOUN ST,SGL,10,False,GALV,PCC,2005-05-18T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W7510,GOOD,GOOD,2009-08-18T00:00:00,47.6407,-122.3055,"{'latitude': '47.6407', 'longitude': '-122.3055', 'needs_recoding': False}"
516699,516699,16,3722,253,27,BKR-937,BKR,25TH AVE NE 0490 BLOCK W SIDE ( 230) 230 FT N/O NE 49TH ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-28T00:00:00,47.6651,-122.3009,"{'latitude': '47.6651', 'longitude': '-122.3009', 'needs_recoding': False}"
516700,516700,16,3722,276,27,BKR-938,BKR,25TH AVE NE 0490 BLOCK W SIDE ( 253) 253 FT N/O NE 49TH ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-28T00:00:00,47.6652,-122.3009,"{'latitude': '47.6652', 'longitude': '-122.3009', 'needs_recoding': False}"
516701,516701,16,3722,299,27,BKR-939,BKR,25TH AVE NE 0490 BLOCK W SIDE ( 276) 276 FT N/O NE 49TH ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-28T00:00:00,47.6652,-122.3009,"{'latitude': '47.6652', 'longitude': '-122.3009', 'needs_recoding': False}"
516702,516702,16,3722,323,27,BKR-940,BKR,25TH AVE NE 0490 BLOCK W SIDE ( 300) 300 FT N/O NE 49TH ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-07-28T00:00:00,47.6653,-122.3008,"{'latitude': '47.6653', 'longitude': '-122.3008', 'needs_recoding': False}"
516703,516703,16,2348,62,-17,BKR-2672,BKR,16TH AVE SW 0900 BLOCK W SIDE (  49) 49 FT S/O SW HENDERSON ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-14T00:00:00,47.5227,-122.3552,"{'latitude': '47.5227', 'longitude': '-122.3552', 'needs_recoding': False}"
516704,516704,16,1756,245,17,BKR-1916,BKR,13TH AVE NW 0750 BLOCK W SIDE ( 232) 232 FT N/O NW 75TH ST,SGL,6,False,GALV,PCC,2009-03-18T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W3606,GOOD,GOOD,2009-08-17T00:00:00,47.6839,-122.3728,"{'latitude': '47.6839', 'longitude': '-122.3728', 'needs_recoding': False}"
516705,516705,16,1189,234,42,BKR-2843,BKR,1ST AVE S 0050 BLOCK E SIDE ( 206) 206 FT S/O S KING ST,SGL,2,False,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,GOOD,2009-10-12T00:00:00,47.5977,-122.334,"{'latitude': '47.5977', 'longitude': '-122.334', 'needs_recoding': False}"
516706,516706,16,1189,511,42,BKR-2889,BKR,1ST AVE S 0050 BLOCK E SIDE ( 483) 156 FT N/O RAILROAD WAY S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-12T00:00:00,47.5969,-122.334,"{'latitude': '47.5969', 'longitude': '-122.334', 'needs_recoding': False}"
516707,516707,16,1189,482,42,BKR-2834,BKR,1ST AVE S 0050 BLOCK E SIDE ( 454) 185 FT N/O RAILROAD WAY S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-12T00:00:00,47.597,-122.334,"{'latitude': '47.597', 'longitude': '-122.334', 'needs_recoding': False}"
516708,516708,16,1189,383,42,BKR-792,BKR,1ST AVE S 0050 BLOCK E SIDE ( 355) 284 FT N/O RAILROAD WAY S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-10-19T00:00:00,47.5972,-122.334,"{'latitude': '47.5972', 'longitude': '-122.334', 'needs_recoding': False}"
516709,516709,16,1189,208,42,BKR-793,BKR,1ST AVE S 0050 BLOCK E SIDE ( 180) 180 FT S/O S KING ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-10-19T00:00:00,47.5977,-122.334,"{'latitude': '47.5977', 'longitude': '-122.334', 'needs_recoding': False}"
516710,516710,16,2349,443,17,BKR-2549,BKR,16TH AVE SW 0920 BLOCK E SIDE ( 430) 214 FT N/O SW CAMBRIDGE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-14T00:00:00,47.5198,-122.3551,"{'latitude': '47.5198', 'longitude': '-122.3551', 'needs_recoding': False}"
516711,516711,16,2350,247,-17,BKR-2565,BKR,16TH AVE SW 0940 BLOCK W SIDE ( 234) 234 FT S/O SW CAMBRIDGE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-12T00:00:00,47.5185,-122.3552,"{'latitude': '47.5185', 'longitude': '-122.3552', 'needs_recoding': False}"
516712,516712,16,2350,163,-17,BKR-2566,BKR,16TH AVE SW 0940 BLOCK W SIDE ( 150) 150 FT S/O SW CAMBRIDGE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-12T00:00:00,47.5187,-122.3552,"{'latitude': '47.5187', 'longitude': '-122.3552', 'needs_recoding': False}"
516713,516713,16,2366,88,-17,BKR-772,BKR,17TH AVE 0160 BLOCK E SIDE (  75) 75 FT N/O E MADISON ST,SGL,2,False,GALV,PCC-PAD,2008-12-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6158,-122.3101,"{'latitude': '47.6158', 'longitude': '-122.3101', 'needs_recoding': False}"
516714,516714,16,2366,70,-17,BKR-985,BKR,17TH AVE 0160 BLOCK E SIDE (  57) 57 FT N/O E MADISON ST,SGL,2,False,GALV,PCC-PAD,2008-12-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6158,-122.3101,"{'latitude': '47.6158', 'longitude': '-122.3101', 'needs_recoding': False}"
516715,516715,16,4707,490,-17,BKR-2465,BKR,30TH AVE S 0650 BLOCK W SIDE ( 477) 124 FT N/O S HOLLY ST,SGL,7,False,PAINT,PCC,,STBS,BLK,OTHER,BKR-RIBON,GOOD,GOOD,2009-08-06T00:00:00,47.543,-122.2937,"{'latitude': '47.543', 'longitude': '-122.2937', 'needs_recoding': False}"
516716,516716,16,1252,45,24,BKR-2533,BKR,1ST AVE W 0150 BLOCK W SIDE (  24) 24 FT N/O W GALER W ST,SGL,2,False,PAINT,PCC-PAD,2009-08-03T00:00:00,SUFMT,GRN,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-19T00:00:00,47.6324,-122.3584,"{'latitude': '47.6324', 'longitude': '-122.3584', 'needs_recoding': False}"
516717,516717,16,2158,87,-17,BKR-1102,BKR,15TH AVE S 0434 BLOCK W SIDE (  74) 74 FT S/O S COLUMBIAN S WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-19T00:00:00,47.5641,-122.3136,"{'latitude': '47.5641', 'longitude': '-122.3136', 'needs_recoding': False}"
516718,516718,16,2158,75,-17,BKR-1248,BKR,15TH AVE S 0434 BLOCK W SIDE (  62) 62 FT S/O S COLUMBIAN S WAY,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-19T00:00:00,47.5641,-122.3136,"{'latitude': '47.5641', 'longitude': '-122.3136', 'needs_recoding': False}"
516719,516719,16,2158,143,-17,BKR-1863,BKR,15TH AVE S 0434 BLOCK W SIDE ( 130) 130 FT S/O S COLUMBIAN S WAY,SGL,2,False,GALV,PCC,2009-03-23T00:00:00,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-19T00:00:00,47.5639,-122.3136,"{'latitude': '47.5639', 'longitude': '-122.3136', 'needs_recoding': False}"
516721,516721,16,3232,130,-17,BKR-342,BKR,22ND AVE 0140 BLOCK E SIDE ( 117) 117 FT N/O E UNION ST,SGL,2,False,GALV,PCC,2004-02-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6133,-122.3036,"{'latitude': '47.6133', 'longitude': '-122.3036', 'needs_recoding': False}"
516722,516722,16,3232,216,-17,BKR-407,BKR,22ND AVE 0140 BLOCK E SIDE ( 203) 203 FT N/O E UNION ST,SGL,2,False,GALV,PCC-PAD,2004-02-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6135,-122.3036,"{'latitude': '47.6135', 'longitude': '-122.3036', 'needs_recoding': False}"
516723,516723,16,3232,377,17,BKR-449,BKR,22ND AVE 0140 BLOCK W SIDE ( 364) 364 FT N/O E UNION ST,SGL,2,False,GALV,PCC-PAD,2009-03-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.614,-122.3037,"{'latitude': '47.614', 'longitude': '-122.3037', 'needs_recoding': False}"
516725,516725,16,2900,357,-17,BKR-1092,BKR,2ND AVE W 0030 BLOCK E SIDE ( 344) 56 FT S/O W HARRISON ST,SGL,2,False,GALV,PCC-PAD,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6219,-122.3593,"{'latitude': '47.6219', 'longitude': '-122.3593', 'needs_recoding': False}"
516726,516726,16,2900,52,17,BKR-137,BKR,2ND AVE W 0030 BLOCK W SIDE (  39) 39 FT N/O W THOMAS ST,SGL,2,False,GALV,PCC,2005-05-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6211,-122.3594,"{'latitude': '47.6211', 'longitude': '-122.3594', 'needs_recoding': False}"
516727,516727,16,2900,388,-17,BKR-799,BKR,2ND AVE W 0030 BLOCK E SIDE ( 375) 25 FT S/O W HARRISON ST,SGL,2,False,GALV,PCC-PAD,2009-03-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.622,-122.3593,"{'latitude': '47.622', 'longitude': '-122.3593', 'needs_recoding': False}"
516728,516728,16,2900,372,-17,BKR-801,BKR,2ND AVE W 0030 BLOCK E SIDE ( 359) 41 FT S/O W HARRISON ST,SGL,2,False,GALV,PCC-PAD,2009-03-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.622,-122.3593,"{'latitude': '47.622', 'longitude': '-122.3593', 'needs_recoding': False}"
516729,516729,16,2542,278,-17,BKR-1167,BKR,18TH AVE 0160 BLOCK E SIDE ( 265) 24 FT S/O E MADISON ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.616,-122.3088,"{'latitude': '47.616', 'longitude': '-122.3088', 'needs_recoding': False}"
516730,516730,16,2543,28,17,BKR-1184,BKR,18TH AVE 0164 BLOCK W SIDE (  15) 15 FT N/O E MADISON ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-07-20T00:00:00,47.6162,-122.3089,"{'latitude': '47.6162', 'longitude': '-122.3089', 'needs_recoding': False}"
516731,516731,16,2807,224,-34,BKR-2496,BKR,2ND AVE NE 0660 BLOCK E SIDE ( 194) 48 FT S/O EAST GREEN LAKE WAY N,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6782,-122.3273,"{'latitude': '47.6782', 'longitude': '-122.3273', 'needs_recoding': False}"
516732,516732,16,2807,35,-34,BKR-887,BKR,2ND AVE NE 0660 BLOCK E SIDE (   5) 5 FT N/O WOODLAWN S AVE NE,SGL,2,False,GALV,PCC,2009-04-01T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-30T00:00:00,47.6777,-122.3271,"{'latitude': '47.6777', 'longitude': '-122.3271', 'needs_recoding': False}"
516733,516733,16,2143,25,-17,BKR-2185,BKR,15TH AVE S 0260 BLOCK W SIDE (  12) 12 FT S/O BEACON AVE S,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.5805,-122.3135,"{'latitude': '47.5805', 'longitude': '-122.3135', 'needs_recoding': False}"
516735,516735,16,1808,77,-34,BKR-2499,BKR,13TH AVE S 0610 BLOCK W SIDE (  47) 47 FT S/O AIRPORT WAY S,SGL,2,False,GALV,PCC,2009-08-04T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-05T00:00:00,47.5484,-122.3162,"{'latitude': '47.5484', 'longitude': '-122.3162', 'needs_recoding': False}"
516736,516736,16,1808,116,-34,BKR-2407,BKR,13TH AVE S 0610 BLOCK W SIDE (  86) 105 FT N/O S BAILEY ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-05T00:00:00,47.5483,-122.3162,"{'latitude': '47.5483', 'longitude': '-122.3162', 'needs_recoding': False}"
516737,516737,16,1810,105,34,BKR-2645,BKR,13TH AVE S 0623 BLOCK E SIDE (  75) 75 FT S/O S ANGELO ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-10T00:00:00,47.5468,-122.316,"{'latitude': '47.5468', 'longitude': '-122.316', 'needs_recoding': False}"
516738,516738,16,8799,301,17,BKR-111,BKR,ALKI AVE SW 0280 BLOCK S SIDE ( 288) 40 FT E/O 63RD AVE SW,SGL,2,False,GALV,PCC,2004-09-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-17T00:00:00,47.5784,-122.4131,"{'latitude': '47.5784', 'longitude': '-122.4131', 'needs_recoding': False}"
516740,516740,16,8799,281,17,BKR-180,BKR,ALKI AVE SW 0280 BLOCK S SIDE ( 268) 60 FT E/O 63RD AVE SW,SGL,2,False,GALV,PCC,2004-09-17T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,GOOD,2009-08-17T00:00:00,47.5784,-122.413,"{'latitude': '47.5784', 'longitude': '-122.413', 'needs_recoding': False}"
516742,516742,16,1069,42,17,BKR-1838,BKR,1ST AVE NE 0500 BLOCK W SIDE (  29) 29 FT N/O NE 50TH ST,SGL,2,False,GALV,PCC,2002-04-02T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W2704,FAIR,FAIR,2009-08-18T00:00:00,47.6651,-122.3283,"{'latitude': '47.6651', 'longitude': '-122.3283', 'needs_recoding': False}"
516743,516743,16,7318,105,-17,BKR-2658,BKR,5TH AVE NE 0830 BLOCK E SIDE (  92) 92 FT N/O NE 83RD ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.6892,-122.3229,"{'latitude': '47.6892', 'longitude': '-122.3229', 'needs_recoding': False}"
516744,516744,16,7319,135,-17,BKR-1960,BKR,5TH AVE NE 0840 BLOCK E SIDE ( 122) 114 FT S/O NE 85TH ST,SGL,2,False,GALV,PCC,2007-12-05T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.69,-122.3229,"{'latitude': '47.69', 'longitude': '-122.3229', 'needs_recoding': False}"
516745,516745,16,2979,163,-34,BKR-158,BKR,20TH AVE NE 0850 BLOCK E SIDE ( 133) 133 FT N/O NE 85TH ST,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.6907,-122.3067,"{'latitude': '47.6907', 'longitude': '-122.3067', 'needs_recoding': False}"
516747,516747,16,2979,189,-34,BKR-1942,BKR,20TH AVE NE 0850 BLOCK E SIDE ( 159) 121 FT S/O LAKE CITY WAY NE,SGL,2,False,GALV,PCC,2007-08-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-17T00:00:00,47.6908,-122.3067,"{'latitude': '47.6908', 'longitude': '-122.3067', 'needs_recoding': False}"
516748,516748,16,1384,78,-34,BKR-1766,BKR,11TH AVE 0170 BLOCK E SIDE (  65) 65 FT N/O E OLIVE ST,SGL,2,False,GALV,PCC,2002-11-12T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-21T00:00:00,47.6166,-122.318,"{'latitude': '47.6166', 'longitude': '-122.318', 'needs_recoding': False}"
516749,516749,16,3444,143,-27,BKR-295,BKR,23RD AVE S 0040 BLOCK W SIDE ( 120) 120 FT S/O S JACKSON ST,SGL,4,False,GALV,PCC,2006-10-20T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W2704,GOOD,GOOD,2009-07-24T00:00:00,47.5989,-122.3023,"{'latitude': '47.5989', 'longitude': '-122.3023', 'needs_recoding': False}"
516751,516751,16,3043,240,34,BKR-1349,BKR,20TH AVE S 0060 BLOCK E SIDE ( 210) 36 FT N/O S LANE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.5968,-122.3062,"{'latitude': '47.5968', 'longitude': '-122.3062', 'needs_recoding': False}"
516752,516752,16,3043,257,34,BKR-492,BKR,20TH AVE S 0060 BLOCK E SIDE ( 227) 19 FT N/O S LANE ST,SGL,2,False,GALV,PCC,2000-11-07T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-24T00:00:00,47.5968,-122.3062,"{'latitude': '47.5968', 'longitude': '-122.3062', 'needs_recoding': False}"
516753,516753,16,2549,207,17,BKR-848,BKR,18TH AVE E 0030 BLOCK W SIDE ( 194) 194 FT N/O E THOMAS ST,SGL,2,False,GALV,PCC,1989-03-18T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-07-22T00:00:00,47.6211,-122.3088,"{'latitude': '47.6211', 'longitude': '-122.3088', 'needs_recoding': False}"
516754,516754,16,3978,195,17,BKR-239,BKR,26TH AVE W 0400 BLOCK W SIDE ( 182) 182 FT N/O W THURMAN ST,SGL,10,False,GALV,PCC,2006-05-01T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W7510,GOOD,GOOD,2009-08-17T00:00:00,47.6564,-122.39,"{'latitude': '47.6564', 'longitude': '-122.39', 'needs_recoding': False}"
516755,516755,16,3978,201,17,BKR-882,BKR,26TH AVE W 0400 BLOCK W SIDE ( 188) 188 FT N/O W THURMAN ST,SGL,8,False,GALV,PCC,2009-04-13T00:00:00,SUFMT,NONE,BKR-CORA,BKR-W4508,GOOD,GOOD,2009-08-17T00:00:00,47.6564,-122.39,"{'latitude': '47.6564', 'longitude': '-122.39', 'needs_recoding': False}"
516756,516756,16,1001,94,-38,BKR-1343,BKR,1ST AVE 0070 BLOCK NE SIDE (  74) 74 FT NW/O CHERRY ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6028,-122.3344,"{'latitude': '47.6028', 'longitude': '-122.3344', 'needs_recoding': False}"
516757,516757,16,1001,65,-38,BKR-2049,BKR,1ST AVE 0070 BLOCK NE SIDE (  45) 45 FT NW/O CHERRY ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6028,-122.3343,"{'latitude': '47.6028', 'longitude': '-122.3343', 'needs_recoding': False}"
516758,516758,16,1002,170,-38,BKR-1220,BKR,1ST AVE 0080 BLOCK NE SIDE ( 149) 131 FT SE/O MARION ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6037,-122.3352,"{'latitude': '47.6037', 'longitude': '-122.3352', 'needs_recoding': False}"
516759,516759,16,1002,49,33,BKR-1352,BKR,1ST AVE 0080 BLOCK SW SIDE (  28) 28 FT NW/O COLUMBIA ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-09-29T00:00:00,47.6033,-122.3352,"{'latitude': '47.6033', 'longitude': '-122.3352', 'needs_recoding': False}"
516760,516760,16,1003,66,32,BKR-1420,BKR,1ST AVE 0090 BLOCK SW SIDE (  42) 42 FT NW/O MARION ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,GOOD,2009-10-14T00:00:00,47.6041,-122.3358,"{'latitude': '47.6041', 'longitude': '-122.3358', 'needs_recoding': False}"
516761,516761,16,1004,145,34,BKR-2547,BKR,1ST AVE 0100 BLOCK SW SIDE ( 124) 124 FT NW/O MADISON ST,SGL,2,False,GALV,PCC,2009-07-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-18T00:00:00,47.605,-122.3367,"{'latitude': '47.605', 'longitude': '-122.3367', 'needs_recoding': False}"
516762,516762,16,1004,237,34,BKR-2674,BKR,1ST AVE 0100 BLOCK SW SIDE ( 216) 64 FT SE/O SPRING ST,SGL,2,False,GALV,PCC,2009-07-13T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,2009-08-18T00:00:00,47.6052,-122.3369,"{'latitude': '47.6052', 'longitude': '-122.3369', 'needs_recoding': False}"
516763,516763,16,1006,277,-32,BKR-1763,BKR,1ST AVE 0120 BLOCK NE SIDE ( 257) 23 FT SE/O UNIVERSITY ST,SGL,2,False,GALV,PCC,2001-03-15T00:00:00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6068,-122.338,"{'latitude': '47.6068', 'longitude': '-122.338', 'needs_recoding': False}"
516764,516764,16,1008,226,34,BKR-1281,BKR,1ST AVE 0140 BLOCK SW SIDE ( 213) 182 FT SE/O PIKE ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6083,-122.3397,"{'latitude': '47.6083', 'longitude': '-122.3397', 'needs_recoding': False}"
516765,516765,16,1008,51,34,BKR-1282,BKR,1ST AVE 0140 BLOCK SW SIDE (  38) 38 FT NW/O UNION ST,SGL,2,False,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,GOOD,,47.6079,-122.3393,"{'latitude': '47.6079', 'longitude': '-122.3393', 'needs_recoding': False}"
